part,topic,question,cue_card,source,band9_answer,answer_variant
3,Family & relationships,Why do people marry later nowadays?,,master_pack,"Generally speaking, in my view, it’s usually a mix of incentives and habits. People choose what feels rewarding in the short term, and social norms push them in that direction. Cost, convenience, and peer influence also play a role. If we want change, we need both awareness and practical alternatives, not just criticism. So it’s become a small habit for me.",C
3,Family & relationships,Are close friendships easier to maintain today?,,master_pack,"In my view, family & relationships affects people in both practical and cultural ways. On the practical side, it shapes how we spend time and money. On the cultural side, it changes expectations—what people consider normal or acceptable. I think the key is moderation: we should use what’s helpful, but we also need boundaries so it doesn’t harm health, relationships, or fairness.",A
3,Family & relationships,Are close friendships easier to maintain today?,,master_pack,"To be honest, in my view, family & relationships affects people in both practical and cultural ways. On the practical side, it shapes how we spend time and money. On the cultural side, it changes expectations—what people consider normal or acceptable. I think the key is moderation: we should use what’s helpful, but we also need boundaries so it doesn’t harm health, relationships, or fairness.",B
3,Family & relationships,Are close friendships easier to maintain today?,,master_pack,"In my view, family & relationships affects people in both practical and cultural ways. On the practical side, it shapes how we spend time and money. On the cultural side, it changes expectations—what people consider normal or acceptable. I think the key is moderation: we should use what’s helpful, but we also need boundaries so it doesn’t harm health, relationships, or fairness.",C
3,Family & relationships,What makes a strong relationship?,,master_pack,"In my view, family & relationships affects people in both practical and cultural ways. On the practical side, it shapes how we spend time and money. On the cultural side, it changes expectations—what people consider normal or acceptable. I think the key is moderation: we should use what’s helpful, but we also need boundaries so it doesn’t harm health, relationships, or fairness.",A
3,Family & relationships,What makes a strong relationship?,,master_pack,"To be honest, in my view, family & relationships affects people in both practical and cultural ways. On the practical side, it shapes how we spend time and money. On the cultural side, it changes expectations—what people consider normal or acceptable. I think the key is moderation: we should use what’s helpful, but we also need boundaries so it doesn’t harm health, relationships, or fairness.",B
3,Family & relationships,What makes a strong relationship?,,master_pack,"In my view, family & relationships affects people in both practical and cultural ways. On the practical side, it shapes how we spend time and money. On the cultural side, it changes expectations—what people consider normal or acceptable. I think the key is moderation: we should use what’s helpful, but we also need boundaries so it doesn’t harm health, relationships, or fairness.",C
3,Family & relationships,Should children live with parents after adulthood?,,master_pack,"In my view, yes, but with balance. Rules can protect people and set minimum standards, especially for safety and fairness. However, rules should be realistic; if they’re too strict, people will simply ignore them. The best approach is usually a mix of regulation, education, and incentives.",A
3,Family & relationships,Should children live with parents after adulthood?,,master_pack,"In my view, yes, but with balance. Rules can protect people and set minimum standards, especially for safety and fairness. However, rules should be realistic; if they’re too strict, people will simply ignore them. The best approach is usually a mix of regulation, education, and incentives. So it’s become a small habit for me.",B
3,Family & relationships,Should children live with parents after adulthood?,,master_pack,"Generally speaking, in my view, yes, but with balance. Rules can protect people and set minimum standards, especially for safety and fairness. However, rules should be realistic; if they’re too strict, people will simply ignore them. The best approach is usually a mix of regulation, education, and incentives. That’s why it stands out to me.",C
3,Family & relationships,Do you think family traditions will disappear?,,master_pack,"In my view, it will likely become more common and more integrated into everyday life. Technology and changing lifestyles push things in that direction. But I also think there will be a counter-trend: people will value quality, privacy, and well-being more, so the future will be a balance rather than a complete shift.",A
3,Family & relationships,Do you think family traditions will disappear?,,master_pack,"To be honest, in my view, it will likely become more common and more integrated into everyday life. Technology and changing lifestyles push things in that direction. But I also think there will be a counter-trend: people will value quality, privacy, and well-being more, so the future will be a balance rather than a complete shift. So it’s become a small habit for me.",B
3,Family & relationships,Do you think family traditions will disappear?,,master_pack,"Generally speaking, in my view, it will likely become more common and more integrated into everyday life. Technology and changing lifestyles push things in that direction. But I also think there will be a counter-trend: people will value quality, privacy, and well-being more, so the future will be a balance rather than a complete shift. In short, it’s something I genuinely enjoy.",C
3,Cities & housing,What are the main problems in large cities?,,master_pack,"In my view, cities & housing affects people in both practical and cultural ways. On the practical side, it shapes how we spend time and money. On the cultural side, it changes expectations—what people consider normal or acceptable. I think the key is moderation: we should use what’s helpful, but we also need boundaries so it doesn’t harm health, relationships, or fairness.",A
3,Cities & housing,What are the main problems in large cities?,,master_pack,"In my view, cities & housing affects people in both practical and cultural ways. On the practical side, it shapes how we spend time and money. On the cultural side, it changes expectations—what people consider normal or acceptable. I think the key is moderation: we should use what’s helpful, but we also need boundaries so it doesn’t harm health, relationships, or fairness.",B
3,Cities & housing,What are the main problems in large cities?,,master_pack,"Generally speaking, in my view, cities & housing affects people in both practical and cultural ways. On the practical side, it shapes how we spend time and money. On the cultural side, it changes expectations—what people consider normal or acceptable. I think the key is moderation: we should use what’s helpful, but we also need boundaries so it doesn’t harm health, relationships, or fairness.",C
3,Cities & housing,Are tall buildings a good solution?,,master_pack,"In my view, cities & housing affects people in both practical and cultural ways. On the practical side, it shapes how we spend time and money. On the cultural side, it changes expectations—what people consider normal or acceptable. I think the key is moderation: we should use what’s helpful, but we also need boundaries so it doesn’t harm health, relationships, or fairness.",A
3,Cities & housing,Are tall buildings a good solution?,,master_pack,"In my view, cities & housing affects people in both practical and cultural ways. On the practical side, it shapes how we spend time and money. On the cultural side, it changes expectations—what people consider normal or acceptable. I think the key is moderation: we should use what’s helpful, but we also need boundaries so it doesn’t harm health, relationships, or fairness.",B
3,Cities & housing,Are tall buildings a good solution?,,master_pack,"Generally speaking, in my view, cities & housing affects people in both practical and cultural ways. On the practical side, it shapes how we spend time and money. On the cultural side, it changes expectations—what people consider normal or acceptable. I think the key is moderation: we should use what’s helpful, but we also need boundaries so it doesn’t harm health, relationships, or fairness.",C
3,Cities & housing,Should city centres limit private cars?,,master_pack,"In my view, yes, but with balance. Rules can protect people and set minimum standards, especially for safety and fairness. However, rules should be realistic; if they’re too strict, people will simply ignore them. The best approach is usually a mix of regulation, education, and incentives.",A
3,Cities & housing,Should city centres limit private cars?,,master_pack,"In my view, yes, but with balance. Rules can protect people and set minimum standards, especially for safety and fairness. However, rules should be realistic; if they’re too strict, people will simply ignore them. The best approach is usually a mix of regulation, education, and incentives. So it’s become a small habit for me.",B
3,Cities & housing,Should city centres limit private cars?,,master_pack,"Generally speaking, in my view, yes, but with balance. Rules can protect people and set minimum standards, especially for safety and fairness. However, rules should be realistic; if they’re too strict, people will simply ignore them. The best approach is usually a mix of regulation, education, and incentives. That’s why it stands out to me.",C
3,Cities & housing,How can cities become more liveable?,,master_pack,"Reliable transport, accessible public spaces, and affordable housing make the biggest difference. If commuting is easier, people gain time and energy. Public spaces support community life, and affordable housing reduces stress and inequality.",A
3,Cities & housing,How can cities become more liveable?,,master_pack,"Actually, reliable transport, accessible public spaces, and affordable housing make the biggest difference. If commuting is easier, people gain time and energy. Public spaces support community life, and affordable housing reduces stress and inequality. That’s why it stands out to me.",B
3,Cities & housing,How can cities become more liveable?,,master_pack,"It depends, but reliable transport, accessible public spaces, and affordable housing make the biggest difference. If commuting is easier, people gain time and energy. Public spaces support community life, and affordable housing reduces stress and inequality. So overall, it feels like a good fit for me.",C
3,Cities & housing,What are the pros and cons of living in the countryside?,,master_pack,"In my view, cities & housing affects people in both practical and cultural ways. On the practical side, it shapes how we spend time and money. On the cultural side, it changes expectations—what people consider normal or acceptable. I think the key is moderation: we should use what’s helpful, but we also need boundaries so it doesn’t harm health, relationships, or fairness.",A
3,Cities & housing,What are the pros and cons of living in the countryside?,,master_pack,"In my view, cities & housing affects people in both practical and cultural ways. On the practical side, it shapes how we spend time and money. On the cultural side, it changes expectations—what people consider normal or acceptable. I think the key is moderation: we should use what’s helpful, but we also need boundaries so it doesn’t harm health, relationships, or fairness.",B
3,Cities & housing,What are the pros and cons of living in the countryside?,,master_pack,"Generally speaking, in my view, cities & housing affects people in both practical and cultural ways. On the practical side, it shapes how we spend time and money. On the cultural side, it changes expectations—what people consider normal or acceptable. I think the key is moderation: we should use what’s helpful, but we also need boundaries so it doesn’t harm health, relationships, or fairness.",C
3,Transport & travel,How can public transport be improved?,,master_pack,"In my view, transport & travel affects people in both practical and cultural ways. On the practical side, it shapes how we spend time and money. On the cultural side, it changes expectations—what people consider normal or acceptable. I think the key is moderation: we should use what’s helpful, but we also need boundaries so it doesn’t harm health, relationships, or fairness.",A
3,Transport & travel,How can public transport be improved?,,master_pack,"Actually, in my view, transport & travel affects people in both practical and cultural ways. On the practical side, it shapes how we spend time and money. On the cultural side, it changes expectations—what people consider normal or acceptable. I think the key is moderation: we should use what’s helpful, but we also need boundaries so it doesn’t harm health, relationships, or fairness.",B
3,Transport & travel,How can public transport be improved?,,master_pack,"If I’m honest, in my view, transport & travel affects people in both practical and cultural ways. On the practical side, it shapes how we spend time and money. On the cultural side, it changes expectations—what people consider normal or acceptable. I think the key is moderation: we should use what’s helpful, but we also need boundaries so it doesn’t harm health, relationships, or fairness.",C
3,Transport & travel,Why do some people still prefer cars?,,master_pack,"In my view, it’s usually a mix of incentives and habits. People choose what feels rewarding in the short term, and social norms push them in that direction. Cost, convenience, and peer influence also play a role. If we want change, we need both awareness and practical alternatives, not just criticism.",A
3,Transport & travel,Why do some people still prefer cars?,,master_pack,"Actually, in my view, it’s usually a mix of incentives and habits. People choose what feels rewarding in the short term, and social norms push them in that direction. Cost, convenience, and peer influence also play a role. If we want change, we need both awareness and practical alternatives, not just criticism. So overall, it feels like a good fit for me.",B
3,Transport & travel,Why do some people still prefer cars?,,master_pack,"Generally speaking, in my view, it’s usually a mix of incentives and habits. People choose what feels rewarding in the short term, and social norms push them in that direction. Cost, convenience, and peer influence also play a role. If we want change, we need both awareness and practical alternatives, not just criticism. So it’s become a small habit for me.",C
3,Transport & travel,Does tourism benefit local communities?,,master_pack,"In my view, transport & travel affects people in both practical and cultural ways. On the practical side, it shapes how we spend time and money. On the cultural side, it changes expectations—what people consider normal or acceptable. I think the key is moderation: we should use what’s helpful, but we also need boundaries so it doesn’t harm health, relationships, or fairness.",A
3,Transport & travel,Does tourism benefit local communities?,,master_pack,"Actually, in my view, transport & travel affects people in both practical and cultural ways. On the practical side, it shapes how we spend time and money. On the cultural side, it changes expectations—what people consider normal or acceptable. I think the key is moderation: we should use what’s helpful, but we also need boundaries so it doesn’t harm health, relationships, or fairness.",B
3,Transport & travel,Does tourism benefit local communities?,,master_pack,"If I’m honest, in my view, transport & travel affects people in both practical and cultural ways. On the practical side, it shapes how we spend time and money. On the cultural side, it changes expectations—what people consider normal or acceptable. I think the key is moderation: we should use what’s helpful, but we also need boundaries so it doesn’t harm health, relationships, or fairness.",C
3,Transport & travel,How can tourism be made more sustainable?,,master_pack,"In my view, transport & travel affects people in both practical and cultural ways. On the practical side, it shapes how we spend time and money. On the cultural side, it changes expectations—what people consider normal or acceptable. I think the key is moderation: we should use what’s helpful, but we also need boundaries so it doesn’t harm health, relationships, or fairness.",A
3,Transport & travel,How can tourism be made more sustainable?,,master_pack,"Actually, in my view, transport & travel affects people in both practical and cultural ways. On the practical side, it shapes how we spend time and money. On the cultural side, it changes expectations—what people consider normal or acceptable. I think the key is moderation: we should use what’s helpful, but we also need boundaries so it doesn’t harm health, relationships, or fairness.",B
3,Transport & travel,How can tourism be made more sustainable?,,master_pack,"If I’m honest, in my view, transport & travel affects people in both practical and cultural ways. On the practical side, it shapes how we spend time and money. On the cultural side, it changes expectations—what people consider normal or acceptable. I think the key is moderation: we should use what’s helpful, but we also need boundaries so it doesn’t harm health, relationships, or fairness.",C
3,Transport & travel,Do people travel more now than before? Why?,,master_pack,"In my view, transport & travel affects people in both practical and cultural ways. On the practical side, it shapes how we spend time and money. On the cultural side, it changes expectations—what people consider normal or acceptable. I think the key is moderation: we should use what’s helpful, but we also need boundaries so it doesn’t harm health, relationships, or fairness.",A
3,Transport & travel,Do people travel more now than before? Why?,,master_pack,"Actually, in my view, transport & travel affects people in both practical and cultural ways. On the practical side, it shapes how we spend time and money. On the cultural side, it changes expectations—what people consider normal or acceptable. I think the key is moderation: we should use what’s helpful, but we also need boundaries so it doesn’t harm health, relationships, or fairness.",B
3,Transport & travel,Do people travel more now than before? Why?,,master_pack,"If I’m honest, in my view, transport & travel affects people in both practical and cultural ways. On the practical side, it shapes how we spend time and money. On the cultural side, it changes expectations—what people consider normal or acceptable. I think the key is moderation: we should use what’s helpful, but we also need boundaries so it doesn’t harm health, relationships, or fairness.",C
3,Transport & travel,Should governments invest more in railways?,,master_pack,"In my view, yes, but with balance. Rules can protect people and set minimum standards, especially for safety and fairness. However, rules should be realistic; if they’re too strict, people will simply ignore them. The best approach is usually a mix of regulation, education, and incentives.",A
3,Transport & travel,Should governments invest more in railways?,,master_pack,"In my view, yes, but with balance. Rules can protect people and set minimum standards, especially for safety and fairness. However, rules should be realistic; if they’re too strict, people will simply ignore them. The best approach is usually a mix of regulation, education, and incentives. So it’s become a small habit for me.",B
3,Transport & travel,Should governments invest more in railways?,,master_pack,"Generally speaking, in my view, yes, but with balance. Rules can protect people and set minimum standards, especially for safety and fairness. However, rules should be realistic; if they’re too strict, people will simply ignore them. The best approach is usually a mix of regulation, education, and incentives. That’s why it stands out to me.",C
3,Transport & travel,How will travel change in the future?,,master_pack,"In my view, it will likely become more common and more integrated into everyday life. Technology and changing lifestyles push things in that direction. But I also think there will be a counter-trend: people will value quality, privacy, and well-being more, so the future will be a balance rather than a complete shift.",A
3,Transport & travel,How will travel change in the future?,,master_pack,"To be honest, in my view, it will likely become more common and more integrated into everyday life. Technology and changing lifestyles push things in that direction. But I also think there will be a counter-trend: people will value quality, privacy, and well-being more, so the future will be a balance rather than a complete shift. So it’s become a small habit for me.",B
3,Transport & travel,How will travel change in the future?,,master_pack,"Generally speaking, in my view, it will likely become more common and more integrated into everyday life. Technology and changing lifestyles push things in that direction. But I also think there will be a counter-trend: people will value quality, privacy, and well-being more, so the future will be a balance rather than a complete shift. In short, it’s something I genuinely enjoy.",C
3,Transport & travel,Do you think flying should be more expensive to reduce emissions?,,master_pack,"In my view, yes, but with balance. Rules can protect people and set minimum standards, especially for safety and fairness. However, rules should be realistic; if they’re too strict, people will simply ignore them. The best approach is usually a mix of regulation, education, and incentives.",A
3,Transport & travel,Do you think flying should be more expensive to reduce emissions?,,master_pack,"In my view, yes, but with balance. Rules can protect people and set minimum standards, especially for safety and fairness. However, rules should be realistic; if they’re too strict, people will simply ignore them. The best approach is usually a mix of regulation, education, and incentives. So it’s become a small habit for me.",B
3,Transport & travel,Do you think flying should be more expensive to reduce emissions?,,master_pack,"Generally speaking, in my view, yes, but with balance. Rules can protect people and set minimum standards, especially for safety and fairness. However, rules should be realistic; if they’re too strict, people will simply ignore them. The best approach is usually a mix of regulation, education, and incentives. That’s why it stands out to me.",C
3,Culture & traditions,Should schools teach traditional culture?,,master_pack,"In my view, yes, but with balance. Rules can protect people and set minimum standards, especially for safety and fairness. However, rules should be realistic; if they’re too strict, people will simply ignore them. The best approach is usually a mix of regulation, education, and incentives.",A
3,Culture & traditions,Should schools teach traditional culture?,,master_pack,"In my view, yes, but with balance. Rules can protect people and set minimum standards, especially for safety and fairness. However, rules should be realistic; if they’re too strict, people will simply ignore them. The best approach is usually a mix of regulation, education, and incentives. So it’s become a small habit for me.",B
3,Culture & traditions,Should schools teach traditional culture?,,master_pack,"Generally speaking, in my view, yes, but with balance. Rules can protect people and set minimum standards, especially for safety and fairness. However, rules should be realistic; if they’re too strict, people will simply ignore them. The best approach is usually a mix of regulation, education, and incentives. That’s why it stands out to me.",C
3,Culture & traditions,Do young people value traditions as much as older people?,,master_pack,"In my view, culture & traditions affects people in both practical and cultural ways. On the practical side, it shapes how we spend time and money. On the cultural side, it changes expectations—what people consider normal or acceptable. I think the key is moderation: we should use what’s helpful, but we also need boundaries so it doesn’t harm health, relationships, or fairness.",A
3,Culture & traditions,Do young people value traditions as much as older people?,,master_pack,"Actually, in my view, culture & traditions affects people in both practical and cultural ways. On the practical side, it shapes how we spend time and money. On the cultural side, it changes expectations—what people consider normal or acceptable. I think the key is moderation: we should use what’s helpful, but we also need boundaries so it doesn’t harm health, relationships, or fairness.",B
3,Culture & traditions,Do young people value traditions as much as older people?,,master_pack,"If I’m honest, in my view, culture & traditions affects people in both practical and cultural ways. On the practical side, it shapes how we spend time and money. On the cultural side, it changes expectations—what people consider normal or acceptable. I think the key is moderation: we should use what’s helpful, but we also need boundaries so it doesn’t harm health, relationships, or fairness.",C
3,Culture & traditions,How do festivals strengthen communities?,,master_pack,"In my view, culture & traditions affects people in both practical and cultural ways. On the practical side, it shapes how we spend time and money. On the cultural side, it changes expectations—what people consider normal or acceptable. I think the key is moderation: we should use what’s helpful, but we also need boundaries so it doesn’t harm health, relationships, or fairness.",A
3,Culture & traditions,How do festivals strengthen communities?,,master_pack,"Actually, in my view, culture & traditions affects people in both practical and cultural ways. On the practical side, it shapes how we spend time and money. On the cultural side, it changes expectations—what people consider normal or acceptable. I think the key is moderation: we should use what’s helpful, but we also need boundaries so it doesn’t harm health, relationships, or fairness.",B
3,Culture & traditions,How do festivals strengthen communities?,,master_pack,"If I’m honest, in my view, culture & traditions affects people in both practical and cultural ways. On the practical side, it shapes how we spend time and money. On the cultural side, it changes expectations—what people consider normal or acceptable. I think the key is moderation: we should use what’s helpful, but we also need boundaries so it doesn’t harm health, relationships, or fairness.",C
3,Culture & traditions,Will traditional festivals change in the future?,,master_pack,"In my view, it will likely become more common and more integrated into everyday life. Technology and changing lifestyles push things in that direction. But I also think there will be a counter-trend: people will value quality, privacy, and well-being more, so the future will be a balance rather than a complete shift.",A
3,Culture & traditions,Will traditional festivals change in the future?,,master_pack,"To be honest, in my view, it will likely become more common and more integrated into everyday life. Technology and changing lifestyles push things in that direction. But I also think there will be a counter-trend: people will value quality, privacy, and well-being more, so the future will be a balance rather than a complete shift. So it’s become a small habit for me.",B
3,Culture & traditions,Will traditional festivals change in the future?,,master_pack,"Generally speaking, in my view, it will likely become more common and more integrated into everyday life. Technology and changing lifestyles push things in that direction. But I also think there will be a counter-trend: people will value quality, privacy, and well-being more, so the future will be a balance rather than a complete shift. In short, it’s something I genuinely enjoy.",C
3,Culture & traditions,Is cultural identity important in a modern world?,,master_pack,"In my view, culture & traditions affects people in both practical and cultural ways. On the practical side, it shapes how we spend time and money. On the cultural side, it changes expectations—what people consider normal or acceptable. I think the key is moderation: we should use what’s helpful, but we also need boundaries so it doesn’t harm health, relationships, or fairness.",A
3,Culture & traditions,Is cultural identity important in a modern world?,,master_pack,"Actually, in my view, culture & traditions affects people in both practical and cultural ways. On the practical side, it shapes how we spend time and money. On the cultural side, it changes expectations—what people consider normal or acceptable. I think the key is moderation: we should use what’s helpful, but we also need boundaries so it doesn’t harm health, relationships, or fairness.",B
3,Culture & traditions,Is cultural identity important in a modern world?,,master_pack,"If I’m honest, in my view, culture & traditions affects people in both practical and cultural ways. On the practical side, it shapes how we spend time and money. On the cultural side, it changes expectations—what people consider normal or acceptable. I think the key is moderation: we should use what’s helpful, but we also need boundaries so it doesn’t harm health, relationships, or fairness.",C
3,Culture & traditions,How can governments protect cultural heritage?,,master_pack,"In my view, culture & traditions affects people in both practical and cultural ways. On the practical side, it shapes how we spend time and money. On the cultural side, it changes expectations—what people consider normal or acceptable. I think the key is moderation: we should use what’s helpful, but we also need boundaries so it doesn’t harm health, relationships, or fairness.",A
3,Culture & traditions,How can governments protect cultural heritage?,,master_pack,"Actually, in my view, culture & traditions affects people in both practical and cultural ways. On the practical side, it shapes how we spend time and money. On the cultural side, it changes expectations—what people consider normal or acceptable. I think the key is moderation: we should use what’s helpful, but we also need boundaries so it doesn’t harm health, relationships, or fairness.",B
3,Culture & traditions,How can governments protect cultural heritage?,,master_pack,"If I’m honest, in my view, culture & traditions affects people in both practical and cultural ways. On the practical side, it shapes how we spend time and money. On the cultural side, it changes expectations—what people consider normal or acceptable. I think the key is moderation: we should use what’s helpful, but we also need boundaries so it doesn’t harm health, relationships, or fairness.",C
3,Consumer behaviour,Why do people buy things they don’t need?,,master_pack,"In my view, it’s usually a mix of incentives and habits. People choose what feels rewarding in the short term, and social norms push them in that direction. Cost, convenience, and peer influence also play a role. If we want change, we need both awareness and practical alternatives, not just criticism.",A
3,Consumer behaviour,Why do people buy things they don’t need?,,master_pack,"Actually, in my view, it’s usually a mix of incentives and habits. People choose what feels rewarding in the short term, and social norms push them in that direction. Cost, convenience, and peer influence also play a role. If we want change, we need both awareness and practical alternatives, not just criticism. So overall, it feels like a good fit for me.",B
3,Consumer behaviour,Why do people buy things they don’t need?,,master_pack,"Generally speaking, in my view, it’s usually a mix of incentives and habits. People choose what feels rewarding in the short term, and social norms push them in that direction. Cost, convenience, and peer influence also play a role. If we want change, we need both awareness and practical alternatives, not just criticism. So it’s become a small habit for me.",C
3,Consumer behaviour,How has online shopping changed spending habits?,,master_pack,"In my view, consumer behaviour affects people in both practical and cultural ways. On the practical side, it shapes how we spend time and money. On the cultural side, it changes expectations—what people consider normal or acceptable. I think the key is moderation: we should use what’s helpful, but we also need boundaries so it doesn’t harm health, relationships, or fairness.",A
3,Consumer behaviour,How has online shopping changed spending habits?,,master_pack,"Well, in my view, consumer behaviour affects people in both practical and cultural ways. On the practical side, it shapes how we spend time and money. On the cultural side, it changes expectations—what people consider normal or acceptable. I think the key is moderation: we should use what’s helpful, but we also need boundaries so it doesn’t harm health, relationships, or fairness.",B
3,Consumer behaviour,How has online shopping changed spending habits?,,master_pack,"If I’m honest, in my view, consumer behaviour affects people in both practical and cultural ways. On the practical side, it shapes how we spend time and money. On the cultural side, it changes expectations—what people consider normal or acceptable. I think the key is moderation: we should use what’s helpful, but we also need boundaries so it doesn’t harm health, relationships, or fairness.",C
3,Consumer behaviour,Are people more materialistic than before?,,master_pack,"In my view, consumer behaviour affects people in both practical and cultural ways. On the practical side, it shapes how we spend time and money. On the cultural side, it changes expectations—what people consider normal or acceptable. I think the key is moderation: we should use what’s helpful, but we also need boundaries so it doesn’t harm health, relationships, or fairness.",A
3,Consumer behaviour,Are people more materialistic than before?,,master_pack,"Well, in my view, consumer behaviour affects people in both practical and cultural ways. On the practical side, it shapes how we spend time and money. On the cultural side, it changes expectations—what people consider normal or acceptable. I think the key is moderation: we should use what’s helpful, but we also need boundaries so it doesn’t harm health, relationships, or fairness.",B
3,Consumer behaviour,Are people more materialistic than before?,,master_pack,"If I’m honest, in my view, consumer behaviour affects people in both practical and cultural ways. On the practical side, it shapes how we spend time and money. On the cultural side, it changes expectations—what people consider normal or acceptable. I think the key is moderation: we should use what’s helpful, but we also need boundaries so it doesn’t harm health, relationships, or fairness.",C
3,Consumer behaviour,How important is customer service for business success?,,master_pack,"In my view, consumer behaviour affects people in both practical and cultural ways. On the practical side, it shapes how we spend time and money. On the cultural side, it changes expectations—what people consider normal or acceptable. I think the key is moderation: we should use what’s helpful, but we also need boundaries so it doesn’t harm health, relationships, or fairness.",A
3,Consumer behaviour,How important is customer service for business success?,,master_pack,"Well, in my view, consumer behaviour affects people in both practical and cultural ways. On the practical side, it shapes how we spend time and money. On the cultural side, it changes expectations—what people consider normal or acceptable. I think the key is moderation: we should use what’s helpful, but we also need boundaries so it doesn’t harm health, relationships, or fairness.",B
3,Consumer behaviour,How important is customer service for business success?,,master_pack,"If I’m honest, in my view, consumer behaviour affects people in both practical and cultural ways. On the practical side, it shapes how we spend time and money. On the cultural side, it changes expectations—what people consider normal or acceptable. I think the key is moderation: we should use what’s helpful, but we also need boundaries so it doesn’t harm health, relationships, or fairness.",C
3,Consumer behaviour,Should companies always accept refunds?,,master_pack,"In my view, yes, but with balance. Rules can protect people and set minimum standards, especially for safety and fairness. However, rules should be realistic; if they’re too strict, people will simply ignore them. The best approach is usually a mix of regulation, education, and incentives.",A
3,Consumer behaviour,Should companies always accept refunds?,,master_pack,"In my view, yes, but with balance. Rules can protect people and set minimum standards, especially for safety and fairness. However, rules should be realistic; if they’re too strict, people will simply ignore them. The best approach is usually a mix of regulation, education, and incentives. So it’s become a small habit for me.",B
3,Consumer behaviour,Should companies always accept refunds?,,master_pack,"Generally speaking, in my view, yes, but with balance. Rules can protect people and set minimum standards, especially for safety and fairness. However, rules should be realistic; if they’re too strict, people will simply ignore them. The best approach is usually a mix of regulation, education, and incentives. That’s why it stands out to me.",C
3,Consumer behaviour,How do advertisements influence children?,,master_pack,"In my view, consumer behaviour affects people in both practical and cultural ways. On the practical side, it shapes how we spend time and money. On the cultural side, it changes expectations—what people consider normal or acceptable. I think the key is moderation: we should use what’s helpful, but we also need boundaries so it doesn’t harm health, relationships, or fairness.",A
3,Consumer behaviour,How do advertisements influence children?,,master_pack,"Well, in my view, consumer behaviour affects people in both practical and cultural ways. On the practical side, it shapes how we spend time and money. On the cultural side, it changes expectations—what people consider normal or acceptable. I think the key is moderation: we should use what’s helpful, but we also need boundaries so it doesn’t harm health, relationships, or fairness.",B
3,Consumer behaviour,How do advertisements influence children?,,master_pack,"If I’m honest, in my view, consumer behaviour affects people in both practical and cultural ways. On the practical side, it shapes how we spend time and money. On the cultural side, it changes expectations—what people consider normal or acceptable. I think the key is moderation: we should use what’s helpful, but we also need boundaries so it doesn’t harm health, relationships, or fairness.",C
3,Consumer behaviour,Is it better to buy cheap products or durable ones?,,master_pack,"In my view, consumer behaviour affects people in both practical and cultural ways. On the practical side, it shapes how we spend time and money. On the cultural side, it changes expectations—what people consider normal or acceptable. I think the key is moderation: we should use what’s helpful, but we also need boundaries so it doesn’t harm health, relationships, or fairness.",A
3,Consumer behaviour,Is it better to buy cheap products or durable ones?,,master_pack,"Well, in my view, consumer behaviour affects people in both practical and cultural ways. On the practical side, it shapes how we spend time and money. On the cultural side, it changes expectations—what people consider normal or acceptable. I think the key is moderation: we should use what’s helpful, but we also need boundaries so it doesn’t harm health, relationships, or fairness.",B
3,Consumer behaviour,Is it better to buy cheap products or durable ones?,,master_pack,"If I’m honest, in my view, consumer behaviour affects people in both practical and cultural ways. On the practical side, it shapes how we spend time and money. On the cultural side, it changes expectations—what people consider normal or acceptable. I think the key is moderation: we should use what’s helpful, but we also need boundaries so it doesn’t harm health, relationships, or fairness.",C
3,Consumer behaviour,Will physical shops disappear?,,master_pack,"In my view, it will likely become more common and more integrated into everyday life. Technology and changing lifestyles push things in that direction. But I also think there will be a counter-trend: people will value quality, privacy, and well-being more, so the future will be a balance rather than a complete shift.",A
3,Consumer behaviour,Will physical shops disappear?,,master_pack,"To be honest, in my view, it will likely become more common and more integrated into everyday life. Technology and changing lifestyles push things in that direction. But I also think there will be a counter-trend: people will value quality, privacy, and well-being more, so the future will be a balance rather than a complete shift. So it’s become a small habit for me.",B
3,Consumer behaviour,Will physical shops disappear?,,master_pack,"Generally speaking, in my view, it will likely become more common and more integrated into everyday life. Technology and changing lifestyles push things in that direction. But I also think there will be a counter-trend: people will value quality, privacy, and well-being more, so the future will be a balance rather than a complete shift. In short, it’s something I genuinely enjoy.",C
3,Art & creativity,Should governments fund the arts?,,master_pack,"In my view, yes, but with balance. Rules can protect people and set minimum standards, especially for safety and fairness. However, rules should be realistic; if they’re too strict, people will simply ignore them. The best approach is usually a mix of regulation, education, and incentives.",A
3,Art & creativity,Should governments fund the arts?,,master_pack,"In my view, yes, but with balance. Rules can protect people and set minimum standards, especially for safety and fairness. However, rules should be realistic; if they’re too strict, people will simply ignore them. The best approach is usually a mix of regulation, education, and incentives. So it’s become a small habit for me.",B
3,Art & creativity,Should governments fund the arts?,,master_pack,"Generally speaking, in my view, yes, but with balance. Rules can protect people and set minimum standards, especially for safety and fairness. However, rules should be realistic; if they’re too strict, people will simply ignore them. The best approach is usually a mix of regulation, education, and incentives. That’s why it stands out to me.",C
3,Art & creativity,Is it easier to become an artist today?,,master_pack,"In my view, art & creativity affects people in both practical and cultural ways. On the practical side, it shapes how we spend time and money. On the cultural side, it changes expectations—what people consider normal or acceptable. I think the key is moderation: we should use what’s helpful, but we also need boundaries so it doesn’t harm health, relationships, or fairness.",A
